,Kurtosis,Skewness,Image
5469,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Apple___Cedar_apple_rust\d7fb4740-9707-484f-9809-b7efa8f7851d___FREC_C.Rust 4344_newPixel25.JPG
5487,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Apple___Cedar_apple_rust\daf0438c-72e3-49af-b23a-50b0d136b18c___FREC_C.Rust 0182_newPixel25.JPG
5500,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Apple___Cedar_apple_rust\dc75b693-0cd6-4a48-b0a0-e442070df2cc___FREC_C.Rust 9951_newPixel25.JPG
5507,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Apple___Cedar_apple_rust\de0d25d1-eb08-4b9a-ac44-07d755d1fca0___FREC_C.Rust 9856_newPixel25.JPG
5562,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Apple___Cedar_apple_rust\e4b8b876-3bfa-4e82-bb17-92293b4b5be8___FREC_C.Rust 4170_newPixel25.JPG
5577,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Apple___Cedar_apple_rust\e733b839-3fac-4c4e-ac1c-38fa89c1e739___FREC_C.Rust 3546_newPixel25.JPG
5601,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Apple___Cedar_apple_rust\eb94b818-0cd7-4233-8315-1138c258eb88___FREC_C.Rust 0164_newPixel25.JPG
5635,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Apple___Cedar_apple_rust\f02732b5-5250-4c05-80cf-fa68e71fee69___FREC_C.Rust 0234_newPixel25.JPG
5642,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Apple___Cedar_apple_rust\f0d04e6e-18c3-4c74-a56c-609b5035f358___FREC_C.Rust 4231_newPixel25.JPG
5657,250.53204,15.884007,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Apple___Cedar_apple_rust\f2c49716-d630-4dfa-8104-e98b8a9d7497___FREC_C.Rust 9897_newPixel25.JPG
5670,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Apple___Cedar_apple_rust\f5a27cbb-be27-4416-b9ae-a811e885c131___FREC_C.Rust 3788_newPixel25.JPG
5677,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Apple___Cedar_apple_rust\f6af5eb5-6338-48a2-8b23-c7143b7f4a62___FREC_C.Rust 0016_newPixel25.JPG
5685,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Apple___Cedar_apple_rust\f90bff66-b339-4a6f-acf4-85ed13aebff8___FREC_C.Rust 9843_newPixel25.JPG
5730,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Apple___Cedar_apple_rust\fcf12448-e50c-45a6-a70c-ea8a60ebb6ac___FREC_C.Rust 0204_newPixel25.JPG
5757,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Apple___Cedar_apple_rust\fec27618-f75c-4a6e-b2e7-d290fcb5b9bd___FREC_C.Rust 3550_newPixel25.JPG
7773,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\00fee259-67b7-4dd7-8b36-12503bbdba14___RS_HL 2681_newPixel25.JPG
7781,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\01ca7a9f-80a6-4693-a067-50684beda81d___RS_HL 2545_newPixel25.JPG
7789,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\02a9797d-ff35-4abb-9f0a-33a86208f2a0___RS_HL 0546_newPixel25.JPG
7794,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\02aa57b8-95c2-49a0-a8ee-4ec96bb966da___RS_HL 0500_newPixel25.JPG
7798,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\02bc9464-dc06-4289-88a6-54a0cbee99df___RS_HL 0652_newPixel25.JPG
7802,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\02ecb53f-24e1-4e6b-bbaf-ae3bfe36e349___RS_HL 0629_newPixel25.JPG
7815,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\04b13de1-c2bf-45ad-a04d-db4b7f7e6c7a___RS_HL 2534_newPixel25.JPG
7822,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\04bd89de-3fc5-45c1-acd7-ead9933eb9e3___RS_HL 2428_newPixel25.JPG
7859,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\0a3f8b2f-9bb1-4da9-85a1-fb5a52c059e2___RS_HL 2478_newPixel25.JPG
7868,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\0a8747da-e4f8-41bc-8a02-0e726696dfd4___RS_HL 0673_newPixel25.JPG
7884,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\0b0e61c1-0f6a-4cfa-8e3d-6034c1d95705___RS_HL 2249_newPixel25.JPG
7889,250.94803,15.903463,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\0b342a7e-bd8a-49b9-8121-06503160ec51___RS_HL 2669_newPixel25.JPG
7892,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\0b344c16-456c-4085-aa61-6a1c4cb93632___RS_HL 2538_newPixel25.JPG
7901,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\0bce172b-910e-4eed-b497-f632838df76e___RS_HL 2403_newPixel25.JPG
7906,250.4643,15.880942,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\0bfbcb95-30cb-487c-b9b9-49e4edd4af9f___RS_HL 0534_newPixel25.JPG
7910,250.29372,15.873003,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\0c7b9ac5-8174-4dbe-9cc3-043b920ec276___RS_HL 2290_newPixel25.JPG
7914,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\0c87d5fc-df11-4e63-9f07-5220444bef41___RS_HL 0410_newPixel25.JPG
7919,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\0c9c2e97-647e-4f19-848b-3cddabbf8ace___RS_HL 2425_newPixel25.JPG
7925,250.9562,15.903851,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\0d8e77c4-1930-456c-b429-e8774653a8cd___RS_HL 2272_newPixel25.JPG
7930,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\0db48db7-bbff-4b44-9bad-717610f2e10c___RS_HL 2407_newPixel25.JPG
7934,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\0de3ce73-4dab-4c65-b931-155dc2a687b5___RS_HL 0478_newPixel25.JPG
7937,250.73204,15.893317,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\0e0c9a84-af5e-454e-bb0d-606113953200___RS_HL 5092_newPixel25.JPG
7945,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\0e637ba9-e568-4088-b448-7d4391b4f1b8___RS_HL 2506_newPixel25.JPG
7949,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\0eae4bff-7323-449e-a385-a6933f7161a8___RS_HL 2510_newPixel25.JPG
7953,250.47781,15.881457,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\0ebdd4cc-322e-4c04-b5cf-8e1125e35660___RS_HL 5474_newPixel25.JPG
7968,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\0fcb122e-c367-4d7a-b295-6e97cef706a8___RS_HL 2683_newPixel25.JPG
7972,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\0ffbcf23-8b54-4eec-b3f7-e54161c07d61___RS_HL 5416_newPixel25.JPG
8026,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1a779cff-baa3-4209-afc9-be30705607a5___RS_HL 4886_newPixel25.JPG
8030,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1a80f857-9e16-40d0-b110-9ad52692221b___RS_HL 0692_newPixel25.JPG
8034,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1a84a64f-b55e-4e87-933f-c2d366f6cf03___RS_HL 2251_newPixel25.JPG
8042,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1adda0b0-34d6-4675-a3c3-ee47536bd01b___RS_HL 2363_newPixel25.JPG
8047,250.81433,15.897186,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1afe84ad-a5f0-4783-bf7b-a7aae0b14099___RS_HL 0702_newPixel25.JPG
8059,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1b47df97-07bf-430d-82ff-927d9ba420fe___RS_HL 0565_newPixel25.JPG
8063,250.65352,15.889724,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1b9a666e-00f0-4313-959a-386dc7287cc9___RS_HL 2627_newPixel25.JPG
8075,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1c00ac60-ea0a-456d-9fd0-5ecc73630310___RS_HL 2519_newPixel25.JPG
8085,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1c9022ae-8319-419c-9082-b3d7a16340ee___RS_HL 2278_newPixel25.JPG
8089,250.91939,15.902114,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1cbf66bf-6df6-4c25-a6b1-a00e2d2b2578___RS_HL 4913_newPixel25.JPG
8097,250.46729,15.881003,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1ce79dac-a5eb-4906-9a38-58318b43c1b3___RS_HL 2636_newPixel25.JPG
8100,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1cfe804c-e244-4a0f-8cef-26423d63087e___RS_HL 2394_newPixel25.JPG
8105,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1d4093ae-be11-4216-ab84-7958fa53b830___RS_HL 0327_newPixel25.JPG
8113,250.77408,15.89537,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1d6c5aa9-4195-4dc9-8965-f84c021a0179___RS_HL 2628_newPixel25.JPG
8118,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1d785109-356a-4728-abb0-e331de179926___RS_HL 2449_newPixel25.JPG
8123,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1dac8f21-e2ba-4c12-92c3-d2802177062b___RS_HL 2570_newPixel25.JPG
8137,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1dce9d73-e579-48f5-bdd9-2a998ab41529___RS_HL 5415_newPixel25.JPG
8149,250.25978,15.8716,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1e5dd6a5-2673-4258-8ca9-829a357119b9___RS_HL 0566_newPixel25.JPG
8159,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1ed0011f-158c-46d2-ac02-c652b6bda8e2___RS_HL 2452_newPixel25.JPG
8163,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1ed2b6d5-1b99-4dac-a82f-d04dfbf41931___RS_HL 0669_newPixel25.JPG
8168,250.73146,15.893307,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1f05c26c-f9e7-4247-9fda-4d49c2ff0523___RS_HL 0463_newPixel25.JPG
8173,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1f2fd925-a289-4652-a252-97b7a3548211___RS_HL 0571_newPixel25.JPG
8177,250.96437,15.904234,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1f325cd0-b84c-464e-b64e-2eafc9e61c5b___RS_HL 0744_newPixel25.JPG
8183,250.64468,15.889251,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1f4f4f01-a174-4b69-9abc-beca7dbad1cb___RS_HL 4980_newPixel25.JPG
8186,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\1f8018e1-2011-4826-87f9-06060d189f37___RS_HL 2462_newPixel25.JPG
8242,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\2ad79d48-24ec-4f16-b3d9-a39e8095592b___RS_HL 2635_newPixel25.JPG
8250,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\2b34dc16-a30b-4407-a3ec-e34a8f90fff5___RS_HL 5170_newPixel25.JPG
8255,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\2b8cb848-4b6a-460b-ad5d-8ad271501cee___RS_HL 0606_newPixel25.JPG
8265,250.91565,15.901948,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\2c60fe44-7c47-4425-8dbe-e4812495f23f___RS_HL 4930_newPixel25.JPG
8269,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\2cb24c4e-4574-48ec-a42c-1a483d52335f___RS_HL 0609_newPixel25.JPG
8273,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\2cee3e90-37eb-4153-8a7d-6f1f1d07d1f2___RS_HL 0687_newPixel25.JPG
8283,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\2d781105-f8f5-422d-96cb-d794714f89f4___RS_HL 2650_newPixel25.JPG
8287,250.93251,15.902742,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\2d8540de-c3db-497b-bbce-c49a561426d8___RS_HL 2293_newPixel25.JPG
8291,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\2dc817bc-a3ea-4969-9685-62c3217596e4___RS_HL 4993_newPixel25.JPG
8299,250.92409,15.902348,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\2e359428-bc73-4b9a-a697-9739e1aea38e___RS_HL 0751_newPixel25.JPG
8303,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\2e428743-0761-47bd-b30a-31a12fad4bd1___RS_HL 2639_newPixel25.JPG
8311,250.75513,15.894408,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\2ebf0a15-fd7b-4930-a035-dd4a5a6c4207___RS_HL 0540_newPixel25.JPG
8315,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\2ede1d64-78c5-4d5f-98f1-c486ba32ae67___RS_HL 2482_newPixel25.JPG
8325,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\2f3759c2-7c66-428a-92c8-b38d6d08307c___RS_HL 2612_newPixel25.JPG
8329,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\2f677184-b22d-4088-85f8-2cb0a8380269___RS_HL 2560_newPixel25.JPG
8334,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\2fdcce62-6ba8-463e-9fd8-e2d25c5356d6___RS_HL 2430_newPixel25.JPG
8387,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\3a1a17f2-2d62-4594-9edb-2b19c038aa68___RS_HL 2370_newPixel25.JPG
8400,250.92409,15.902348,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\3b3450a9-d684-4b76-b788-c42c62bacc91___RS_HL 5433_newPixel25.JPG
8411,250.80243,15.896683,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\3b4ab949-7b1d-4127-a1d3-8f125989f495___RS_HL 5019_newPixel25.JPG
8416,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\3be70599-901a-4290-9fd9-1cbbdc5b60cc___RS_HL 0537_newPixel25.JPG
8421,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\3c0bb616-6225-47ac-815e-c5d37bcee978___RS_HL 5288_newPixel25.JPG
8423,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\3c3b0c99-d0ce-404e-8b5e-ce9bfd1cbe4f___RS_HL 2547_newPixel25.JPG
8428,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\3c53d9c4-ddf4-434d-abe7-719d66974080___RS_HL 5482_newPixel25.JPG
8435,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\3d116328-f78d-46d1-9f6b-0f74857bee0c___RS_HL 2364_newPixel25.JPG
8453,250.66922,15.890351,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\3dca8fd8-90b2-4472-9088-ed83a2bd41ec___RS_HL 4927_newPixel25.JPG
8462,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\3e19d2c7-9d27-4898-a360-a8d0295286d9___RS_HL 2498_newPixel25.JPG
8467,250.93979,15.903073,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\3e373707-a9e5-4c88-8449-b682745314ac___RS_HL 5478_newPixel25.JPG
8471,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\3e43d296-bb3d-48d6-a0a2-8f4527622aeb___RS_HL 4939_newPixel25.JPG
8476,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\3e93d805-e86c-4de2-bc70-7919630003d3___RS_HL 0774_newPixel25.JPG
8480,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\3ea744b0-213f-4a04-a6a6-c8b2d96a061d___RS_HL 0409_newPixel25.JPG
8484,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\3eac4dc2-a7bc-429f-bd23-06f30ca34619___RS_HL 2445_newPixel25.JPG
8498,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\3ef718ef-8753-4002-9350-6e2ee4da68a6___RS_HL 0628_newPixel25.JPG
8502,250.9642,15.904225,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\3f10abbd-238e-4ef2-abdf-651e85a385e5___RS_HL 2520_newPixel25.JPG
8506,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\3f1a83ac-2cf8-463f-8b35-654d37c361d0___RS_HL 2440_newPixel25.JPG
8511,250.8402,15.898416,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\3f3268c7-8c2c-4db8-8c78-4f8dbd7e0d5b___RS_HL 4924_newPixel25.JPG
8565,250.73344,15.893388,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\4a1c874d-bde1-4f0d-b06a-16ea76246a9d___RS_HL 5023_newPixel25.JPG
8570,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\4a8c230a-f9d0-40be-ae53-e5a4f2f66cd1___RS_HL 0370_newPixel25.JPG
8575,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\4a992702-39f6-4faf-b6c2-ca95071e0e5b___RS_HL 4908_newPixel25.JPG
8580,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\4ad10f50-4116-4d99-8e2a-4cfdca53a120___RS_HL 0762_newPixel25.JPG
8585,250.92409,15.902348,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\4ae506bd-92db-458d-8953-3c01c1f574a7___RS_HL 2565_newPixel25.JPG
8591,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\4b3ad67f-2cde-45ec-bc8c-dace6ce7082a___RS_HL 2589_newPixel25.JPG
8603,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\4c0df4c1-8419-4735-9817-777bd6296996___RS_HL 0529_newPixel25.JPG
8618,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Blueberry___healthy\4ce757b2-2e28-495c-897a-dd767ae6062d___RS_HL 2573_newPixel25.JPG
